順位,タイトル,巻数,発売日
2791,婚約者に「あなたは将来浮気をしてわたしを捨てるから別れてください」と言ってみた【電子単行本】　5 (ヤングチャンピオン・コミックス),5,2026-07-27
3323,忘れられ師の英雄譚　聖勇女パーティーに優しき追放をされた男は、記憶に残らずとも彼女達を救う　3 (ヤングチャンピオン・コミックス),3,2026-07-27
3497,ダンジョン配信者を救って大バズりした転生陰陽師、うっかり超級呪物を配信したら伝説になった２ (電撃コミックスNEXT),,2026-07-27
3843,桃色カンパネラ　１巻 (まんがタイムＫＲコミックス),1,2026-07-27
4309,ダチョウ獣人のはちゃめちゃ無双(2)　アホかわいい最強種族のリーダーになりました (電撃コミックスNEXT),2,2026-07-27
4601,しあわせ鳥見んぐ　４巻 (まんがタイムＫＲコミックス),4,2026-07-27
4953,アクアリウムは踊らない 3 (電撃コミックスNEXT),3,2026-07-27
5680,組織の宿敵と結婚したらめちゃ甘い ２ (電撃コミックスNEXT),2,2026-07-27
7093,クラスの陰キャお嬢様の執事になりました My Pure Lady1 (電撃コミックスEX),,2026-07-27
7491,(元)勇者と(次期)魔王の、魔王城までの歩き方　2 (少年チャンピオン・コミックス),2,2026-07-27
7535,CRAZY BLOOD LINE NOW 2 (2巻) (YKコミックス),2,2026-07-27
8293,婚約破棄された可憐令嬢は、帝国の公爵騎士様に溺愛される 4 (4) (プリンセスコミックス),4,2026-07-27
9185,そしてヒーローと嘘を吐く３ (電撃コミックスNEXT),,2026-07-27
9408,ギャルがオタクの家に入り浸ってエッチに沼るアンソロジーコミック(4) (REXコミックス),4,2026-07-27
9483,魔王様と砂時計～転生したら妖精さんで将来の魔王に病まれる話～【電子単行本】　3 (ヤングチャンピオン・コミックス),3,2026-07-27
10007,オレの一途を邪魔するアイツ(1) (REXコミックス),1,2026-07-27
10119,戦争めし12 (ヤングチャンピオンコミックス),,2026-07-27
11657,聖女はとっくに召喚されている。日本に。【電子単行本】　6 (ヤングチャンピオン・コミックス),6,2026-07-27
11702,CRAZY BLOOD LINE NOW(2) (ヤングキングコミックス),2,2026-07-27
11860,イケメンすぎます棗さん(1) (Gファンタジーコミックス),1,2026-07-27
12085,虐待されていた商家の令嬢は聖女の力を手に入れ、無自覚に容赦なく逆襲する【電子単行本】　5 (ヤングチャンピオン・コミックス),5,2026-07-27
12202,放課後ファンタジー　4 (少年チャンピオン・コミックス),4,2026-07-27
12236,コミック乱 2026年09月号 [雑誌],,2026-07-27
14077,猿ロック REBOOT(10) (ヤングキングコミックス),10,2026-07-27
15324,思い出食堂 カツサンドとビール!編 (ぐる漫),,2026-07-27
17030,【電子版】月刊コミック 電撃大王 2026年9月号 [雑誌] 【電子版】電撃大王,,2026-07-27
17065,Comic REX (コミック レックス） 2026年9月号[雑誌],,2026-07-27
18011,ゴブリンにエロいことされちゃうアンソロジーコミック: 26 (REXコミックス),26,2026-07-27
18237,アルカディア サービス開始から三年、今更始める仮想世界攻略　2 (少年チャンピオン・コミックス),2,2026-07-27
20565,かがみの特殊少年更生施設 The Escape Begins　2 (MFコミックス　ジーンシリーズ),2,2026-07-27
21188,猿ロック REBOOT 10 (10巻) (YKコミックス),10,2026-07-27
25092,木っ端舞い散る その頃に 3 (3) (ヤングチャンピオンコミックス),3,2026-07-27
26191,プロジェクト・ユリフォーミング！　２巻 (まんがタイムＫＲコミックス),2,2026-07-27
26657,ウイニングアンサー！　１巻 (まんがタイムＫＲコミックス),1,2026-07-27
29837,【電子版】月刊コミックキューン 2026年9月号 [雑誌],,2026-07-27
32864,オシャレ好き王妃は偽装結婚で王様に溺愛される 1巻 (デジタル版Gファンタジーコミックス),1,2026-07-27
38082,波よりも穏やかで、星よりも青く 1 (電撃コミックスNEXT),1,2026-07-27
45723,美貌の宰相様がまったく乗り気でなかったので、好き勝手したら、なぜか求婚されてしまった 溺愛とお菓子でお腹いっぱい 1 (1) (プリンセスコミックス),1,2026-07-27
54858,彗星、ロック・ユー 1 (電撃コミックスNEXT),1,2026-07-27
56040,【電子版】月刊コミックアライブ 2026年9月号 [雑誌],,2026-07-27
59253,壁役など不要と追放されたS級冒険者、≪奴隷解放≫スキルを駆使して史上最強の国造り　【連載版】: 24 (REXコミックス),24,2026-07-27
89445,ピットスポルム 22枝 (picn comics),,2026-07-27
91991,修羅場姫　2 (ヤングチャンピオン・コミックス),2,2026-07-27
107317,ハーレム相続【単話】（２９） (ビッグコミックス),29,2026-07-27
152166,現実主義者の祓い屋稼業　2 (ヤングチャンピオン・コミックス),2,2026-07-27
162497,愛にはどうぞ、花を添えて【単話】１０ (natsumeコミック),,2026-07-27
—,Ｓ級ギルドを追放されたけど、実は俺だけドラゴンの言葉がわかるので、気付いたときには竜騎士の頂点を極めてました。 8 (電撃コミックスNEXT),,2026-07-27
—,後宮の検屍女官　５ (MFコミックス　ジーンシリーズ),,2026-07-27
—,東京エイリアンズ 13巻 (デジタル版Gファンタジーコミックス),,2026-07-27
—,週刊ビッグコミックスピリッツ 2026年35号【デジタル版限定グラビア増量｢大野真依（きみとバンド）」】（2026年7月27日発売号） [雑誌],,2026-07-27
—,飯テロ系グラドルは我慢できない！？　3 (MFC　キューンシリーズ),3,2026-07-27
—,やり直した彼らだけが後悔します。私は幸せになりますが。　2 (プリンセス・コミックス　プチプリ),,2026-07-27
—,死にたいあなたに男子大学生がお肉をごちそうしてくれるだけのお話　2 (MFコミックス　ジーンシリーズ),2,2026-07-27
